stu,skill,crtRatio
1142,86,0.2727272727272727
2230,24,0.5
2570,122,1.0
3038,122,0.6363636363636364
3292,34,0.6521739130434783
2007,61,1.0
141,121,0.6153846153846154
841,91,0.5
3321,92,0.6
1655,113,1.0
141,17,0.6666666666666666
1416,19,0.0
1525,60,0.0
449,50,0.8571428571428571
2910,74,1.0
749,122,1.0
850,85,0.0
1513,88,0.0
181,9,1.0
343,85,0.14285714285714285
3309,19,0.6666666666666666
266,58,0.75
283,88,0.5
964,78,0.7777777777777778
2553,122,1.0
1420,15,0.75
292,82,0.5
2411,97,0.0
1622,24,0.0
2044,18,0.7
732,122,1.0
3301,47,0.9090909090909091
2078,34,0.6
230,79,0.9166666666666666
164,9,1.0
153,81,0.7777777777777778
255,44,0.75
364,85,0.0
1135,8,0.6666666666666666
3292,19,0.6666666666666666
979,106,1.0
1278,7,0.0
49,70,0.5
151,106,0.8666666666666667
3322,42,0.25
1395,113,0.0
165,101,1.0
1023,95,0.8888888888888888
2788,30,1.0
2334,9,1.0
180,34,0.7857142857142857
3325,91,1.0
979,18,0.8333333333333334
23,117,1.0
3277,69,0.6666666666666666
752,61,1.0
1063,110,1.0
2018,120,0.5789473684210527
3153,47,0.8
156,3,1.0
1504,49,0.0
594,69,0.0
161,61,1.0
262,65,1.0
1133,43,0.42857142857142855
1168,69,0.75
3001,112,1.0
331,78,0.7142857142857143
1835,8,0.5
2064,70,0.9523809523809523
152,107,0.8333333333333334
164,69,1.0
447,100,0.85
155,30,0.9333333333333333
152,97,1.0
2055,34,0.75
39,115,1.0
2066,78,0.5
2649,43,0.0
144,61,1.0
1067,2,1.0
35,21,1.0
1751,105,1.0
147,69,1.0
2138,9,0.2
2324,86,0.41935483870967744
3325,23,1.0
249,20,0.75
179,120,0.7692307692307693
228,77,0.7777777777777778
832,26,1.0
3302,25,0.7142857142857143
334,110,0.5
593,66,0.0
2268,32,0.6
251,34,0.7857142857142857
140,21,1.0
315,62,0.36363636363636365
488,9,1.0
3303,111,0.625
34,122,1.0
819,95,1.0
3328,60,1.0
2576,86,0.14285714285714285
1268,112,1.0
1330,105,0.7
102,8,0.625
350,95,1.0
732,86,0.9230769230769231
360,105,0.2857142857142857
123,21,1.0
597,79,1.0
2430,81,1.0
3262,60,0.2
1248,63,0.75
132,15,1.0
589,43,1.0
583,57,1.0
920,26,1.0
2332,86,0.6666666666666666
3323,120,0.7857142857142857
988,122,0.6666666666666666
559,66,0.5
3312,91,0.9
3299,88,1.0
1044,9,0.6363636363636364
14,11,1.0
261,17,0.5714285714285714
454,9,1.0
2019,74,0.75
903,26,1.0
287,19,0.6666666666666666
190,85,0.6666666666666666
1478,47,0.75
9,116,1.0
3215,26,0.5833333333333334
1709,105,1.0
1003,61,0.0
1998,51,0.7647058823529411
62,115,0.8571428571428571
677,43,1.0
178,8,0.4444444444444444
1357,35,0.0
1999,9,0.6666666666666666
3308,112,1.0
94,38,0.875
122,19,1.0
2230,79,0.6666666666666666
2001,18,0.7142857142857143
1466,105,0.75
660,43,1.0
311,86,0.0
3314,71,0.3333333333333333
27,23,0.8571428571428571
72,34,0.0
3278,37,0.5
3295,108,1.0
2015,40,0.75
294,86,0.0
3312,9,0.8
595,79,0.7333333333333333
299,10,0.0
1538,9,0.23809523809523808
1188,106,0.9090909090909091
2480,41,1.0
29,61,0.9047619047619048
2350,122,0.75
876,47,0.696969696969697
3274,81,0.65
3278,108,1.0
100,26,1.0
2057,78,0.8
797,89,1.0
250,71,0.6666666666666666
1200,113,0.06666666666666667
273,26,0.8235294117647058
76,77,1.0
427,100,0.8666666666666667
46,15,0.6
1230,34,1.0
3261,108,1.0
1529,69,0.0
2112,34,0.5
245,74,0.8888888888888888
164,6,0.75
1133,115,0.38461538461538464
287,77,0.8064516129032258
3266,20,0.7777777777777778
303,53,1.0
261,84,0.8235294117647058
3313,29,0.6666666666666666
2924,66,1.0
1213,34,1.0
2026,86,1.0
420,25,1.0
2350,95,1.0
67,101,0.0
3017,34,1.0
2694,100,0.0
2127,91,1.0
3214,26,0.0967741935483871
147,6,0.75
3281,64,0.8333333333333334
1650,13,0.0
2018,51,1.0
269,23,1.0
3293,79,0.7058823529411765
2074,69,0.7222222222222222
246,25,0.7142857142857143
654,35,0.35714285714285715
295,47,1.0
265,47,0.9090909090909091
252,6,0.75
819,9,0.9090909090909091
2899,30,1.0
612,100,0.75
75,66,0.8333333333333334
3264,64,0.8333333333333334
3264,48,1.0
1650,43,0.75
98,97,0.6153846153846154
253,98,0.75
160,13,1.0
2316,95,1.0
584,56,0.0
3319,77,0.6
2073,66,0.0
751,43,1.0
17,2,0.6666666666666666
2000,18,1.0
840,34,0.875
26,54,0.25
268,21,1.0
3008,2,1.0
179,122,0.55
2048,106,0.4444444444444444
231,43,0.6666666666666666
161,74,0.9
3315,74,0.9090909090909091
1935,34,0.8235294117647058
2314,47,0.4666666666666667
3104,95,0.0
1070,30,1.0
260,119,1.0
259,15,0.5
162,122,1.0
3276,1,0.42857142857142855
2437,39,1.0
2551,3,1.0
2206,23,1.0
3316,85,0.5
3319,64,0.7222222222222222
1066,118,1.0
144,74,0.9
1378,113,0.0
46,34,1.0
1518,31,0.3333333333333333
589,40,0.75
2412,120,0.0
600,84,0.0
3312,50,0.7142857142857143
2644,118,0.0
3320,120,0.8461538461538461
2174,2,0.0
1550,38,0.07692307692307693
2420,39,1.0
2286,50,0.0
866,105,0.4166666666666667
56,47,0.7272727272727273
236,30,0.25
2068,11,1.0
134,108,1.0
2428,105,1.0
465,50,0.75
1134,39,0.0
2627,118,0.0
1564,38,0.2
2257,122,0.6
166,44,0.6428571428571429
941,105,0.1
1069,79,0.5714285714285714
574,120,0.0
688,84,0.5
1295,86,0.3333333333333333
3289,35,0.5
2056,69,1.0
1488,84,1.0
2157,32,0.5
1716,105,0.75
31,114,0.8
2435,108,0.8
3305,3,0.75
3315,100,1.0
550,119,0.6666666666666666
2951,84,0.45454545454545453
2366,79,0.15384615384615385
181,32,0.8888888888888888
671,84,0.5
1599,29,0.0
3314,38,1.0
876,34,0.68
2262,32,0.0
432,9,0.2222222222222222
2209,26,0.7333333333333333
3289,65,0.75
134,40,1.0
1518,86,0.18181818181818182
1699,105,0.75
469,93,1.0
1676,95,0.7142857142857143
3288,3,0.0
1459,71,0.0
245,26,1.0
75,105,0.6
2085,117,0.2
139,79,0.6190476190476191
109,121,0.0
103,1,0.0
923,9,1.0
317,110,0.2857142857142857
1682,105,0.75
3012,91,0.6
922,81,1.0
2379,34,0.75
2086,95,0.6666666666666666
1133,86,0.4393939393939394
2613,99,1.0
1931,34,0.6923076923076923
3293,91,0.5
368,30,0.8333333333333334
2055,42,1.0
2617,41,1.0
787,97,0.24
431,23,1.0
448,53,1.0
435,93,1.0
91,100,1.0
3292,86,0.6346153846153846
201,57,0.0
3278,35,0.6923076923076923
3303,86,0.8095238095238095
431,53,1.0
2410,105,0.3333333333333333
2107,50,0.0
3303,2,0.8571428571428571
207,120,1.0
3308,43,0.6428571428571429
233,26,0.8333333333333334
578,47,0.21428571428571427
330,78,1.0
3264,15,0.75
1677,9,0.5
3308,118,0.3888888888888889
1489,75,0.7692307692307693
658,29,1.0
1069,108,0.4444444444444444
1452,69,0.4
3279,42,1.0
2017,18,0.8333333333333334
2558,122,0.5
3291,43,1.0
2588,62,0.16666666666666666
940,31,0.6666666666666666
265,119,0.7142857142857143
103,50,0.8333333333333334
1494,122,0.6666666666666666
1317,79,0.0
276,100,0.6666666666666666
103,34,1.0
2016,74,1.0
3281,31,0.9
1907,34,1.0
1518,25,0.75
2005,43,0.75
2009,113,0.5
2149,31,0.3333333333333333
83,26,1.0
3259,64,1.0
2805,43,1.0
1296,9,0.75
357,97,0.6666666666666666
300,20,1.0
2012,34,1.0
2797,7,1.0
3258,2,1.0
3020,105,0.0
1762,31,0.0
283,3,0.0
142,81,0.875
3262,88,0.5555555555555556
35,78,0.5333333333333333
66,26,1.0
195,120,0.8333333333333334
3226,109,0.0
267,65,0.5
2776,30,0.5
1016,114,0.14285714285714285
3287,26,0.8571428571428571
3153,61,1.0
249,17,0.6
1133,77,0.1111111111111111
158,66,1.0
2105,32,1.0
979,21,1.0
174,34,1.0
389,95,0.75
631,62,1.0
1077,47,1.0
2985,86,0.6
3309,95,0.6
288,108,1.0
3313,37,0.6
1162,97,0.0
157,34,1.0
870,11,1.0
1279,69,0.0
178,6,1.0
162,92,1.0
1071,91,1.0
2057,43,0.6
39,30,1.0
2083,23,0.75
2386,9,0.6666666666666666
1262,69,0.5625
27,17,0.75
145,92,1.0
3297,81,0.4444444444444444
263,85,0.5
2382,100,0.5
158,50,0.5714285714285714
3321,89,0.0
333,5,0.42857142857142855
120,119,0.0
251,113,0.0
148,100,1.0
102,71,0.6
443,8,0.6666666666666666
152,42,1.0
266,6,1.0
39,60,1.0
257,23,0.5555555555555556
358,47,0.8148148148148148
1371,11,0.5
43,2,1.0
442,9,0.7142857142857143
144,6,1.0
3329,62,1.0
434,11,0.6
27,88,1.0
30,113,0.3333333333333333
263,71,0.4
2388,47,0.7142857142857143
1135,100,0.0
873,112,0.7333333333333333
3309,13,0.0
148,2,1.0
249,6,1.0
691,8,0.0
233,51,0.75
136,117,0.875
1123,71,0.6666666666666666
803,97,1.0
3025,84,0.8571428571428571
43,32,1.0
2205,100,1.0
2001,43,0.6666666666666666
109,86,0.45454545454545453
2,11,0.75
250,98,1.0
1496,66,1.0
23,24,1.0
925,86,0.5625
148,32,1.0
102,87,0.0
2000,113,0.8
2960,9,1.0
1563,23,0.75
2394,34,0.0
581,69,0.75
3298,119,0.40816326530612246
2414,100,0.7777777777777778
171,64,0.2
265,86,0.6756756756756757
1135,32,0.625
1593,30,1.0
131,32,1.0
495,120,0.7333333333333333
249,66,1.0
108,103,0.0
102,117,0.5
3280,71,0.5
2070,112,0.8333333333333334
596,47,0.7272727272727273
106,100,1.0
437,51,0.8235294117647058
446,35,0.5
2361,120,0.0
564,110,1.0
347,56,0.23809523809523808
3319,71,1.0
2069,34,1.0
2406,122,0.8333333333333334
912,86,0.5555555555555556
443,57,0.75
1878,34,0.9285714285714286
3312,23,1.0
3263,71,0.75
1483,91,1.0
2927,84,0.875
959,95,0.6666666666666666
446,65,0.5
1567,66,1.0
227,105,0.6818181818181818
254,25,0.8
78,69,0.9375
69,47,0.9444444444444444
97,32,1.0
2141,66,1.0
1068,31,0.6666666666666666
1386,69,0.8333333333333334
750,66,0.75
300,31,0.6
3295,23,1.0
267,91,0.8888888888888888
3262,38,0.25
2372,95,0.5
979,86,0.75
2035,34,1.0
320,25,0.0
287,81,0.5
1461,63,1.0
2137,26,1.0
3295,53,1.0
161,88,0.6666666666666666
1218,34,0.0
2355,95,0.0
785,26,1.0
2138,77,0.0
1474,69,0.5833333333333334
3044,122,0.75
93,22,1.0
2120,26,1.0
426,117,0.5
178,71,0.5
668,84,1.0
3278,53,1.0
1135,64,0.8
439,70,0.66
2003,84,1.0
3325,50,0.6666666666666666
3026,47,1.0
3275,98,0.5714285714285714
137,40,0.9166666666666666
3265,19,1.0
61,1,0.5
1132,86,0.8
421,2,1.0
2019,11,0.75
2335,117,0.0
651,84,1.0
2374,31,0.3333333333333333
3261,53,1.0
1655,85,0.0
1291,26,0.4444444444444444
48,95,0.5
2220,91,0.0
2908,43,1.0
3265,8,0.375
243,61,0.7142857142857143
748,48,1.0
72,31,0.9
3274,43,1.0
3260,81,0.9333333333333333
3287,1,0.5714285714285714
744,113,1.0
845,117,1.0
509,2,1.0
739,84,1.0
1301,42,0.5
172,34,1.0
2330,32,1.0
2347,62,1.0
3114,47,0.5333333333333333
253,13,0.5
743,26,1.0
529,40,1.0
2049,78,0.6666666666666666
636,118,0.5357142857142857
2414,63,0.6
262,7,0.875
868,105,0.3333333333333333
3267,63,0.42105263157894735
180,57,0.42105263157894735
509,32,1.0
1770,113,1.0
2046,100,0.6666666666666666
3006,112,0.75
63,23,1.0
138,60,0.6
205,61,0.6428571428571429
2117,9,0.8
3275,38,0.6666666666666666
2064,113,0.42857142857142855
2297,77,0.0
851,34,1.0
2053,17,0.6
612,32,0.9411764705882353
160,92,1.0
2114,32,1.0
285,100,1.0
1394,69,0.7777777777777778
2189,97,0.08163265306122448
1641,65,1.0
3308,11,0.6666666666666666
250,65,0.75
492,32,1.0
313,32,0.8571428571428571
241,43,0.4444444444444444
362,113,0.375
2271,26,0.6666666666666666
1520,53,1.0
160,122,1.0
268,100,1.0
2376,26,0.6666666666666666
132,61,0.9375
17,34,0.5
3281,69,0.45
143,105,0.75
276,31,1.0
345,113,0.0
42,117,1.0
1838,64,0.75
133,119,0.6829268292682927
3299,44,0.6
840,50,1.0
3293,58,0.6
847,70,0.1111111111111111
1762,9,1.0
613,110,1.0
2413,34,1.0
332,79,0.5625
1084,26,0.8
258,117,0.9
440,63,0.7142857142857143
600,70,1.0
3323,21,1.0
244,11,0.5
364,56,0.020833333333333332
588,57,0.0
1628,91,1.0
138,19,1.0
58,115,1.0
8,100,0.0
231,105,0.0
906,86,0.9090909090909091
2300,47,0.0
1020,61,1.0
235,90,0.5238095238095238
1490,8,0.625
3307,96,0.5
2286,66,1.0
3285,35,0.3902439024390244
46,61,0.5714285714285714
102,57,0.5
253,9,0.5263157894736842
2367,122,0.6666666666666666
214,105,0.75
3314,87,1.0
1039,81,0.6086956521739131
104,86,0.7368421052631579
141,57,1.0
3273,110,0.6
3205,47,1.0
3319,11,1.0
3317,95,1.0
2282,26,1.0
1010,34,0.5333333333333333
1251,120,0.0
1510,117,1.0
2861,30,1.0
2392,117,0.75
1998,40,0.6666666666666666
818,112,1.0
3310,47,1.0
3314,117,1.0
269,86,0.9473684210526315
574,8,1.0
250,61,0.6363636363636364
3302,11,1.0
3269,26,0.875
3286,56,0.5
3273,96,0.0
227,71,0.75
227,112,1.0
2395,38,1.0
759,43,0.6
939,26,1.0
1554,1,0.6666666666666666
2059,51,1.0
68,101,0.6
1482,73,1.0
9,31,1.0
2578,15,0.7142857142857143
2975,47,0.5714285714285714
2844,30,1.0
797,42,1.0
2920,86,0.0
3293,47,1.0
449,30,1.0
1330,69,0.6666666666666666
252,79,0.8
922,26,1.0
2820,81,1.0
827,7,0.8
1099,86,0.5
230,21,1.0
440,66,1.0
2387,32,1.0
2371,77,0.0
266,118,0.6071428571428571
1594,23,1.0
1460,34,0.75
1561,38,0.25
331,26,1.0
449,60,1.0
2487,108,1.0
2961,32,1.0
447,97,0.7857142857142857
3285,41,1.0
253,38,0.6153846153846154
2038,11,1.0
432,43,0.75
353,113,0.8
450,47,0.8
2686,122,0.0
889,112,1.0
436,26,1.0
423,66,1.0
2118,9,0.25
269,40,0.9090909090909091
2236,43,0.5
420,71,0.0
2693,71,0.0
1577,23,1.0
449,106,0.8333333333333334
2034,51,1.0
3328,100,0.8
1807,105,1.0
2289,8,0.3333333333333333
2256,122,1.0
455,63,0.6363636363636364
1321,34,0.0
1338,105,1.0
2208,100,0.6666666666666666
2018,97,0.5
1518,88,0.6
3320,66,0.8888888888888888
2345,113,0.0
2924,8,0.0
986,35,0.0
3267,113,1.0
2337,77,0.0
2689,31,0.0
132,57,0.8888888888888888
1560,23,1.0
2693,101,0.0
104,11,1.0
139,64,0.9090909090909091
3263,19,1.0
3141,61,0.7142857142857143
1514,100,0.42857142857142855
2001,97,0.75
91,105,1.0
2814,56,1.0
754,108,1.0
3298,66,0.8
979,97,0.5454545454545454
402,26,1.0
176,26,0.5
1276,91,0.6666666666666666
2571,27,0.0
439,93,1.0
554,35,0.4
1304,31,0.9333333333333333
87,11,1.0
2013,11,1.0
260,1,0.25
2920,119,1.0
3276,9,1.0
70,38,0.8666666666666667
2000,105,1.0
2572,119,0.0
2814,86,1.0
3268,107,1.0
868,61,0.75
1648,23,1.0
159,26,0.875
2107,11,0.4
1552,120,0.4
1996,11,1.0
390,43,0.375
3259,9,1.0
2292,7,0.8888888888888888
2555,119,0.0
61,47,1.0
78,77,1.0
175,11,1.0
2004,77,1.0
176,86,0.6875
3299,85,0.6666666666666666
560,91,0.6428571428571429
1523,58,0.0
292,117,1.0
2301,84,0.42857142857142855
1220,62,1.0
3259,39,1.0
3299,118,0.7333333333333333
656,30,0.8571428571428571
1652,8,0.0
3327,58,0.5
75,99,1.0
2012,9,1.0
2081,91,0.75
150,92,0.75
717,118,0.7777777777777778
446,120,0.8571428571428571
2189,69,0.5
1065,77,0.0
90,22,0.3333333333333333
2050,60,0.42857142857142855
159,86,0.59375
1064,15,0.5
163,69,1.0
206,95,0.8888888888888888
2068,57,0.5
2186,91,0.0
1203,62,1.0
2294,69,0.0
263,11,1.0
3019,105,0.3333333333333333
284,111,1.0
1320,34,1.0
40,7,1.0
491,61,0.6923076923076923
3124,34,1.0
433,61,0.6470588235294118
146,69,1.0
248,84,0.8461538461538461
826,61,0.75
979,60,0.1
2982,9,0.5
1017,47,0.42857142857142855
1153,77,0.0
145,7,1.0
162,37,1.0
32,118,0.0
447,50,0.10526315789473684
339,97,0.0
284,13,1.0
243,56,0.5714285714285714
1067,63,0.16666666666666666
2152,91,0.0
3289,62,0.6
2072,100,1.0
156,84,0.8666666666666667
2043,51,0.875
501,61,1.0
2298,71,0.0
1168,0,1.0
3266,95,0.8571428571428571
137,1,1.0
1379,120,0.0
2067,30,0.0
2538,122,1.0
3259,2,0.8888888888888888
497,95,1.0
1032,95,0.875
2990,105,0.0
28,95,1.0
2638,64,1.0
1068,88,1.0
3329,7,1.0
104,23,0.9090909090909091
999,95,0.6666666666666666
246,71,1.0
707,66,1.0
889,97,0.8888888888888888
3323,64,0.9
825,100,1.0
926,63,0.0
149,9,1.0
699,30,1.0
3267,97,0.6666666666666666
3326,29,1.0
440,70,0.76
929,112,1.0
2973,105,0.0
3280,84,0.34375
449,27,0.0
586,97,0.4
3301,56,0.75
2344,19,0.6
1467,120,0.0
1837,8,0.0
132,9,1.0
3317,65,1.0
1589,96,0.0
3281,77,0.7105263157894737
439,0,0.0
3296,69,1.0
266,11,1.0
1,69,1.0
557,35,0.5
2729,72,1.0
2070,11,1.0
1386,113,0.3333333333333333
3303,122,0.9411764705882353
3310,74,0.7857142857142857
1261,47,0.0
3300,65,1.0
3326,111,0.5714285714285714
246,3,1.0
198,47,0.6708860759493671
440,93,0.625
920,50,1.0
140,47,0.9230769230769231
825,31,0.8
180,17,0.6666666666666666
1119,63,0.0
3012,9,0.6666666666666666
860,50,0.6666666666666666
2600,117,0.0
2053,11,1.0
446,21,1.0
1153,91,0.36923076923076925
460,95,0.8461538461538461
3300,95,1.0
82,54,0.0
747,32,0.7142857142857143
903,50,1.0
2067,79,0.8333333333333334
140,77,0.9230769230769231
1135,48,1.0
2,63,1.0
98,22,0.0
212,120,0.125
69,64,0.85
1466,6,1.0
861,63,0.42857142857142855
3299,8,1.0
162,89,0.6666666666666666
237,69,1.0
86,50,0.5
2729,4,1.0
2360,32,0.375
1345,81,0.0
2339,9,0.6666666666666666
13,2,1.0
3275,119,0.43333333333333335
2951,66,0.8333333333333334
3286,86,0.8387096774193549
141,122,0.8
1998,34,0.7142857142857143
199,113,0.3684210526315789
963,31,0.42857142857142855
2331,31,0.0
437,87,1.0
724,122,0.9090909090909091
3295,102,1.0
243,86,0.5416666666666666
2032,105,1.0
1673,86,0.5625
69,50,0.0
3327,113,0.6666666666666666
31,119,0.6785714285714286
3287,66,1.0
2176,117,0.6842105263157895
2279,26,0.3333333333333333
2192,117,0.2
142,111,0.6666666666666666
153,31,0.9090909090909091
245,119,0.6842105263157895
211,105,1.0
2922,78,1.0
3259,6,0.75
749,84,0.7222222222222222
1413,44,0.0
443,18,0.9
267,62,0.6
1466,66,1.0
1332,77,0.3125
3291,105,0.9
2015,105,1.0
1542,122,0.25
3283,26,1.0
3270,66,1.0
3287,96,1.0
1923,95,1.0
98,31,0.18181818181818182
1014,95,0.8
3112,105,0.9090909090909091
3303,64,1.0
262,84,0.7
1157,69,0.47058823529411764
556,115,1.0
2720,100,1.0
1830,43,0.09090909090909091
3291,92,1.0
555,53,1.0
1513,60,0.6
1304,34,0.0
3317,117,0.6666666666666666
3270,96,1.0
3006,11,0.6
29,23,0.8571428571428571
1107,47,0.2857142857142857
2909,74,1.0
2875,74,0.7647058823529411
3269,34,1.0
817,18,0.6666666666666666
1554,66,1.0
173,35,1.0
76,101,1.0
2137,31,1.0
1630,122,0.0
3278,44,0.8333333333333334
954,31,0.5
2946,31,0.3333333333333333
84,32,1.0
149,44,0.625
2938,122,0.8333333333333334
1629,79,0.6
181,101,1.0
282,105,1.0
55,31,1.0
2476,55,1.0
3261,44,0.8333333333333334
1169,29,0.25
2351,118,0.3333333333333333
199,105,0.8333333333333334
561,100,0.6666666666666666
3260,100,1.0
153,57,1.0
164,101,1.0
962,34,1.0
2001,69,0.8
908,26,0.6666666666666666
156,65,1.0
2459,55,1.0
140,110,0.75
255,61,0.8823529411764706
1282,95,0.75
294,9,1.0
1949,34,0.75
261,24,0.0
261,65,1.0
2082,95,1.0
156,95,1.0
1504,57,0.6
2524,97,0.0
241,60,0.6
512,2,0.5555555555555556
2079,117,1.0
153,117,1.0
3325,44,0.25
135,25,1.0
152,55,1.0
2405,30,0.5
3320,15,0.75
835,95,1.0
176,34,1.0
382,9,1.0
500,43,1.0
2571,106,0.3333333333333333
260,9,1.0
1996,106,0.8
2878,85,0.3333333333333333
143,50,0.75
143,91,1.0
200,113,0.3888888888888889
244,95,1.0
1496,8,0.0
411,57,0.5833333333333334
1487,43,0.0
3236,112,1.0
159,34,1.0
2737,81,0.0
3284,25,0.7142857142857143
14,2,0.5
17,9,0.75
143,121,1.0
2429,81,1.0
1038,81,0.5
3307,11,0.0
181,30,0.7692307692307693
228,42,0.0
1520,58,1.0
1510,2,1.0
1729,40,1.0
231,50,0.0
141,118,0.6923076923076923
1134,63,0.0
824,117,0.8
2347,29,0.6666666666666666
362,61,1.0
1143,98,1.0
1510,32,1.0
166,40,0.8888888888888888
3264,105,0.7
155,24,1.0
2177,105,1.0
563,100,0.5625
786,105,0.0
3314,32,1.0
2041,66,0.0
876,85,0.08
345,61,1.0
2389,95,1.0
329,106,0.0
1482,122,1.0
555,118,0.0
3164,105,0.0
85,2,0.5
542,30,0.0
3320,48,1.0
3314,62,1.0
2452,31,0.8888888888888888
3298,107,0.625
3269,15,0.6
2003,43,0.6666666666666666
2946,66,1.0
1214,27,0.0
82,24,0.0
247,110,0.8333333333333334
798,8,0.0
1165,69,0.72
874,105,0.0
2949,74,1.0
437,114,0.75
43,37,0.6666666666666666
247,37,0.3333333333333333
1373,112,1.0
433,20,0.0
1016,26,1.0
837,26,0.8571428571428571
2929,66,1.0
1829,78,1.0
2254,50,0.0
436,69,1.0
287,43,0.6666666666666666
857,105,0.5
1007,61,1.0
440,11,1.0
2389,26,0.8
2154,9,0.5454545454545454
2825,84,1.0
3302,3,0.5555555555555556
3260,37,0.4375
443,100,0.7857142857142857
443,119,0.4666666666666667
2585,106,0.6
978,19,0.0
3285,120,1.0
497,120,0.4090909090909091
421,78,0.0
302,110,0.0
554,5,1.0
2598,39,1.0
2925,43,0.5555555555555556
797,47,1.0
974,107,0.75
160,79,0.9090909090909091
1,30,0.8
102,34,0.8
261,79,0.9166666666666666
55,28,0.0
2351,44,0.1875
144,31,0.7222222222222222
2345,58,0.0
265,79,0.9090909090909091
2484,105,1.0
622,54,0.5
88,1,0.75
56,120,0.5
3113,105,0.6
3281,110,1.0
622,61,0.9090909090909091
2458,111,1.0
152,69,0.9166666666666666
3139,85,0.0
436,31,1.0
267,84,0.6333333333333333
2467,105,1.0
3274,105,0.65
3261,102,1.0
2138,26,0.6363636363636364
3260,40,1.0
1775,113,0.0
1531,9,0.5
2122,26,1.0
3286,20,0.7272727272727273
180,112,1.0
939,34,0.95
2306,47,0.5333333333333333
612,58,0.0
664,122,0.8
101,50,0.7692307692307693
1184,113,0.5
2102,2,0.75
309,62,1.0
2353,97,1.0
1758,113,0.75
41,11,0.6
1305,27,0.0
2044,69,0.6666666666666666
26,116,0.75
2560,122,0.5
134,113,0.6
2967,43,0.0
42,100,1.0
863,55,1.0
3315,31,0.75
3323,77,0.8235294117647058
1628,3,0.0
1828,63,0.42857142857142855
264,2,0.5
413,47,0.3333333333333333
2639,122,0.0
1721,105,0.0
3310,34,0.9090909090909091
911,9,0.6666666666666666
280,120,1.0
32,74,1.0
490,31,1.0
150,108,1.0
178,105,0.5384615384615384
3267,119,0.5294117647058824
154,50,1.0
364,95,1.0
2521,118,0.0
163,44,1.0
369,19,1.0
2790,43,1.0
389,56,1.0
1380,97,0.5
3253,11,0.2857142857142857
41,47,0.6764705882352942
1511,47,0.525
2631,122,0.75
2081,9,1.0
132,74,0.7857142857142857
3305,35,0.28125
2000,42,1.0
452,34,0.8235294117647058
471,63,0.8461538461538461
2156,2,0.75
2425,55,1.0
3124,9,1.0
788,6,0.3076923076923077
163,74,1.0
3285,71,0.6
1980,34,1.0
2069,78,0.6923076923076923
1602,69,0.0
851,61,0.5714285714285714
3327,6,1.0
528,79,0.2
1610,122,1.0
150,40,1.0
1379,106,1.0
1832,64,1.0
2156,32,0.75
1274,7,1.0
481,9,0.8333333333333334
2932,8,0.42857142857142855
816,51,1.0
3260,92,0.6666666666666666
3322,112,1.0
137,77,0.8095238095238095
3302,87,0.5
243,9,1.0
437,47,0.8823529411764706
138,120,0.8461538461538461
1056,61,1.0
3212,9,1.0
3321,50,1.0
2189,47,1.0
2861,43,1.0
3185,11,0.0
3326,108,1.0
1481,87,0.0
1306,64,0.8571428571428571
136,48,1.0
2999,9,0.5714285714285714
3314,2,1.0
3301,42,1.0
3303,110,0.7142857142857143
27,8,1.0
340,107,1.0
1065,107,0.5714285714285714
234,74,1.0
3035,122,0.42857142857142855
3297,2,1.0
658,118,0.625
3318,102,1.0
55,84,0.8888888888888888
3285,117,0.625
2054,42,1.0
91,121,0.75
1585,1,0.0
760,53,0.6666666666666666
2594,106,0.7142857142857143
2059,100,1.0
133,100,1.0
213,97,0.75
423,8,0.875
250,63,0.6111111111111112
3292,108,1.0
1480,72,1.0
245,20,1.0
2034,34,1.0
2045,78,1.0
330,69,0.5
3280,2,1.0
1580,30,0.8333333333333334
172,118,0.5
2217,69,0.7
3300,40,1.0
1568,1,0.0
2248,34,0.75
104,61,0.631578947368421
3292,20,0.8333333333333334
3271,38,1.0
3147,105,0.0
2693,84,0.0
2563,122,0.6
3271,26,0.7777777777777778
3263,2,1.0
3315,25,0.8
1111,2,0.75
2605,57,1.0
2332,38,0.75
321,1,0.0
2688,62,0.0
217,6,1.0
586,105,0.2
2970,2,0.14285714285714285
2061,69,0.8571428571428571
135,69,0.8571428571428571
2474,105,0.7777777777777778
3263,32,1.0
3263,20,0.7777777777777778
3287,11,1.0
3326,101,0.8888888888888888
144,35,0.7142857142857143
562,40,0.8
99,2,1.0
1474,47,1.0
178,65,0.75
3280,108,0.8333333333333334
437,62,1.0
3291,7,1.0
3259,85,0.75
364,105,0.034482758620689655
498,81,0.6666666666666666
748,64,0.2857142857142857
3287,41,1.0
90,38,1.0
357,85,0.14285714285714285
150,122,0.9166666666666666
241,106,0.5227272727272727
3303,26,0.8571428571428571
455,95,0.6111111111111112
97,97,0.7272727272727273
3274,7,1.0
1413,19,0.5
3291,37,1.0
141,24,0.6666666666666666
3283,1,1.0
133,122,0.9166666666666666
449,51,0.6190476190476191
171,47,0.0
439,60,0.5714285714285714
74,69,0.9
2008,32,1.0
2004,78,0.7777777777777778
132,3,0.6
243,97,0.6153846153846154
2011,40,1.0
502,6,0.0
3319,91,0.8181818181818182
965,79,0.7142857142857143
3024,34,0.0
964,86,0.0
137,17,0.75
316,110,1.0
2915,35,1.0
1630,97,0.0
3325,34,0.9090909090909091
1994,40,1.0
2011,70,1.0
